N,P,K,pH,Moisture,Temperature,Rainfall,Humidity,Soil_Type,State,Target
121.81577099690011,51.664544566243904,108.77553614800122,6.469749256609832,24.42041313805239,36.70845524493997,96.42228918879232,72.84537562466359,Laterite,Odisha,Cashew
115.81344272787814,12.960975835120927,139.32020433164232,6.779836927805408,16.79991952143333,23.80283794291195,280.6498421185901,30.829132428983446,Loamy,Maharashtra,Raisins
327.56737318881517,180.0597340493292,275.026860826603,6.2806097570640995,25.122524098090448,5.876847265731003,0.0,66.14956992423997,Clay Loam,Jammu & Kashmir,Apple
361.8862201876074,20.229088993182334,309.4146766712029,7.958747294233037,0.0,42.65682908463461,712.1075286176014,13.943929929614466,Sandy,Rajasthan,Dates
53.758792183464436,110.96082338110011,0.0,5.295073735357255,54.955175626685126,0.0,822.982285794945,26.92254362614752,Loamy,Himachal Pradesh,Almond
213.73959821077239,58.012669655694964,289.47009947592045,6.136238864618769,46.29798132011582,13.472628832470386,1253.4934509011337,73.0208831411297,Volcanic,Bihar,Banana
265.3190266708799,0.0,104.25182326263734,9.263163553645352,44.25646494065813,22.50387962478454,1183.5587892460728,53.492760214872995,Loamy,Himachal Pradesh,Almond
217.1883174573133,6.45550401922079,452.92202928671554,6.607536823559064,50.16678940231525,31.763430870723774,1199.8211198058436,48.30157433436647,Loamy,Maharashtra,Raisins
229.085116551657,56.9517872202761,475.6971428155854,7.5189853792801555,48.76143209400394,36.07876190539591,1868.9338161659664,136.27223031177178,Volcanic,Maharashtra,Banana
321.530476270736,143.49134359659098,144.18902360405846,9.077391123360641,73.24007223690299,0.7022403203918621,1943.4264033219356,107.19569059155751,Alluvial,Maharashtra,Banana
89.13141516160759,93.95139873120115,0.0,7.091524338253698,84.03805496919924,21.0390111641402,639.5013080403147,10.677545771682858,Silt Loam,West Bengal,Brinjal
85.9029169391514,150.64697050421344,22.48973898220487,5.668370752762404,39.232876461452,31.41678685494578,1779.4133014304994,65.64334630680182,Loamy,Madhya Pradesh,Tomato
257.20749270921,155.88956902965435,303.1906533140691,5.92210462987479,53.14320933095473,17.64742288812353,1947.9835644159261,142.9627575609277,Alluvial,Maharashtra,Banana
0.0,30.79319706517421,191.13209657033403,7.16126111990735,30.127200695834347,20.335688373611557,864.8888933880489,60.261446649779785,Loamy,Maharashtra,Raisins
0.0,57.53830886624013,185.70241525421318,8.273233011497146,44.14768154100443,29.661415613499333,3025.3072482524603,59.237465247376136,Laterite,Odisha,Cashew
96.72747110576728,44.94540255691838,297.26934802713237,7.453969465606785,12.43179762009932,23.763513280089416,30.295456386245633,69.05299324011246,Alluvial,Uttar Pradesh,Guava
36.75306893050376,0.0,116.74375386237179,7.352102852343133,71.92403471712556,32.75558766400537,0.0,34.48507338241163,Clay,Maharashtra,Fig
268.32468085465894,0.0,224.35259120978952,8.227224599793963,34.87251402531328,31.848189004810834,297.77845844805097,0.9666006448732141,Sandy,Rajasthan,Dates
93.94954181998861,47.61450528530797,249.171910774891,6.786301171593552,0.0,21.489556007063847,1247.5844814383913,50.93458909602971,Loamy,Ladakh,Apricot
25.39246789849213,23.761627310559966,280.378738284498,6.720200283052461,50.869163863481596,27.545894685505914,86.59931741427556,83.22350145787627,Loamy,Punjab,Guava
333.17633237556504,87.18065722095349,323.3580422319024,6.598607999379206,77.08118720055265,37.66707622807861,1681.3106571508265,93.88019307378156,Loamy,Gujarat,Papaya
72.0042510630867,153.11915360823824,0.0,4.994257669475201,100.04122184667168,28.01993708852529,1498.2114339125083,45.56796179136742,Loamy,Himachal Pradesh,Almond
142.9724087570818,33.990321586206406,55.37185481304755,5.465361188278899,42.82772406002428,35.37573079050971,0.0,46.67223903178608,Alluvial,Bihar,Mango
54.547790074444165,55.83967481460964,50.70175331704317,6.842092822764102,55.495589460784686,12.828456256121488,5.676275581642585,83.78257519856271,Loamy,Ladakh,Apricot
14.506572083348821,98.84355271525973,55.26560538394429,4.337045665724595,55.57286568981685,15.618548094987776,1723.931607285972,106.33395584212134,Laterite,Odisha,Cashew
174.87824882597073,73.65416981271774,215.817690273776,5.27480772685444,36.76792391487297,30.583940507757557,0.0,42.23521532144369,Loamy,Punjab,Guava
92.89644317464219,107.12613184602131,225.52830448954654,5.716162094866421,50.52722127351059,39.67295057875276,312.9360770929164,46.26982764405388,Sandy Loam,Punjab,Potato
152.38275272950537,42.33868430056417,234.6216307880511,6.455304820100287,16.89598499309029,30.991033717131497,1018.0485955331322,64.17787501969318,Silt Loam,West Bengal,Brinjal
114.11667778518282,40.76153673527532,312.9380876642633,7.03588915325285,0.0,49.07029636323652,0.0,24.207815086285475,Sandy Loam,Rajasthan,Pomegranate
159.3143230086414,41.77566156857878,0.0,4.839979522229292,63.61701773298503,31.55260302133825,0.0,102.20382675098884,Sandy Loam,Uttar Pradesh,Potato
60.358930618824196,68.41456561651898,208.47955442482655,5.817867985510209,34.68117912617507,40.937432827141095,205.46214121233749,38.37322028575269,Clay,Maharashtra,Fig
326.59996478621684,0.0,232.81588765476536,7.885187722264831,22.889543308421704,44.23914733776397,1254.6449267579483,95.69994381989304,Loamy,Uttar Pradesh,Mango
94.26624128552554,94.45697161810023,54.30538620558665,8.377277150811043,25.954392018637474,10.278474680444067,1055.0308884094036,40.176473445418736,Loamy,Madhya Pradesh,Onion
19.741882222088876,0.0,0.0,4.263352188446647,39.48953305357944,19.457136427526297,1461.7189958657486,47.69304074468946,Laterite,Odisha,Cashew
209.87676336701855,129.66110951814642,290.6310522956371,5.39152864226072,46.013590183338934,11.94404006804194,0.0,54.405514012865034,Loamy,Karnataka,Tomato
151.86810649599465,143.4929731861417,146.98938501110175,6.553268465167911,58.459288082273346,22.26913447214266,1591.6483420607362,71.00361467560671,Clay Loam,Himachal Pradesh,Apple
122.29959811891861,0.0,0.0,7.431500528412442,62.75373940091633,27.226305726842998,0.0,35.04812663029303,Clay,Maharashtra,Fig
11.781760502904149,115.93898611190374,126.3851866907311,5.762498190474676,43.866534958638645,12.467096153560162,0.0,39.86702418869942,Sandy Loam,Punjab,Potato
138.14686783815574,116.71989560346222,270.22499030007174,5.818284831122755,67.15441838658404,23.56752038260889,3076.25391005809,76.45070457790729,Alluvial,Bihar,Banana
146.1368348292267,20.06780770409955,392.15325690427085,7.694385901405832,39.16140531164395,30.957017519814197,32.78180207214103,31.10817565924686,Loamy,Maharashtra,Raisins
245.0796418634392,58.30556018709363,282.8478672492201,6.234538817038531,26.740325195169625,15.00234536102452,0.0,12.60219590408105,Loamy,Ladakh,Apricot
157.60060017948777,0.0,0.0,7.423409774867242,47.947814212211256,27.372170476179818,391.5934597394855,16.943882794301075,Saline,Rajasthan,Pistachio
224.4531701362123,132.76570991222107,211.18324969448707,4.828340599127916,54.026441863367054,8.707203907756819,1515.0162909435746,64.33649247387925,Loamy,Jammu & Kashmir,Apple
178.26340171331557,93.17161194982492,138.56567600833012,7.309850029580412,48.9204143667984,28.30312915445576,954.0489008099554,14.431952401127646,Loamy,Ladakh,Apricot
10.32007368759912,59.51496186544709,431.55235500240275,5.814891725967326,33.02859658859073,3.6295633959511413,1160.587615897013,84.1997736702575,Loamy,Bihar,Mango
121.86713194171968,0.0,243.68373782130226,6.3652712980744095,8.958576043837951,33.001071020379655,32.355705609827396,79.1141403029205,Sandy Loam,Maharashtra,Pomegranate
156.672318663225,7.378766937118165,33.55577016123999,8.097233435802728,25.58334615528695,14.443255169514433,1914.1901517394354,50.841476809827824,Loamy,Ladakh,Apricot
186.98239595085738,5.908613131824737,0.0,5.822790456539806,0.0,27.810941479811763,1112.828635040133,19.31715370535307,Loamy,Himachal Pradesh,Almond
203.19545055729685,34.458015788382234,208.83364458910208,7.130870104541894,21.37052715611173,23.259883625534673,0.0,35.02116205481193,Loamy,Maharashtra,Raisins
0.0,24.261804071892463,35.20621458444441,5.238069615327559,35.51562301115443,20.209166731289834,430.15728674233293,45.20078324663673,Loamy,Maharashtra,Raisins
247.32838625931495,47.60722618003269,41.21464751478143,7.696806314165025,46.48722545828225,58.69590303521095,0.0,23.968166707984334,Sandy,Rajasthan,Dates
65.3366931894242,60.57138283925204,104.84273700092592,7.773181449274073,55.35459181220199,24.24773801521429,1182.605072972826,96.8943971313186,Silt Loam,Jammu & Kashmir,Walnut
